StudyHours,Attendance,PreviousScore,SleepHours,Assignments,ScreenTime,FinalScore
11.206100352573822,97.47603118288211,63.52752235547243,4.478572777600808,92.23470550276042,6.7642843795825955,83.8326958862402
11.79778485360324,57.3536740464519,61.137965593782496,4.118192930231682,54.32777268289236,9.81083003657328,63.70863301362181
2.036625124277265,96.32938125807472,77.38060054811885,7.20985750221633,67.07436065085929,6.431437864390408,78.39842889921327
6.018520199619816,74.6058146539769,52.00396383257853,7.0354701804439035,99.0993793684525,4.22032675702194,76.72968751434539
2.622166833351816,62.91221941494792,92.24786511726239,6.73348706357035,86.32074857859942,6.830357013914755,78.00613439491761
13.08344796225831,72.95678781191307,83.24897579285536,5.159735480579878,41.63004527353359,2.106286106188488,75.70919071290763
9.72617377558581,99.00162876427385,44.91760512717427,5.954529979527573,43.91227547562952,8.997931722388588,59.5138335448745
5.632572347937089,74.63090469964348,62.96694266817106,6.972381675930865,67.83588260873996,5.527755557018527,68.78061140246442
1.8898169040043309,66.43758051437541,88.35150691591906,6.483834294295847,94.55321235169362,5.0441476783567785,80.05382369874394
5.353752504019271,81.67004271583629,91.96026122602757,8.938927601074436,72.32210787716285,6.272783096081673,83.69637298406647
5.552566508374459,62.00728093890965,65.70708311874284,4.682198762783665,69.86875048205741,6.623054765104622,64.73408851626235
11.214486496732897,53.7931664054332,73.73762640658893,7.475722770237969,46.32842199739783,1.6459822560386173,64.85710798046951
9.925804598972984,56.44398609553246,49.18686703506414,6.021593840521461,79.40680628345764,7.143554991010622,65.73022082021694
13.420978396068572,56.40229194788862,94.51427443753371,6.140998074628074,89.32618963601354,3.177385122839766,81.48959014596196
7.61100895226729,57.595134675614716,52.74194357608938,7.587988828290881,62.825200450453735,7.4255736925593085,52.78546947111073
2.674319443136224,56.94135863247051,91.8502475774319,7.462180756621848,86.53671105551965,8.40281314945777,85.06071923733111
10.98542702112193,82.04373724016074,75.73056569458026,8.956279968510941,97.8685992340487,8.235626567972684,89.55665560676894
11.650990680636564,59.09400421995724,73.42552371833725,4.641971447270626,52.22598754766135,5.972508706671002,61.19113937088018
8.857880765972947,67.28336416619317,68.19786810590797,4.520548246920832,71.39977787168448,5.68152903079676,73.22314856891909
11.793540519363853,94.8394204953006,52.68683964447673,7.621694085643705,57.22827748507453,2.2858836520547055,68.7902339981511
7.91313834910147,73.69808201314362,49.70904176030295,6.891934585032045,87.57126514203037,7.978115353628221,69.21508628460377
8.318259611347916,83.37788692605136,52.126741498859644,5.37080333279903,74.65560195286946,3.4426844240204293,70.94355912527527
6.985574257019695,58.61599356008149,50.254104417934,4.397096844944933,78.07494505301823,5.470258805361519,61.01446904255382
1.3558677744173326,59.61445094043354,82.87714604617143,4.428291247982153,87.87484957695364,3.5584668363476504,71.91239723764338
2.5104799779062623,52.043430813323944,59.256889254170154,8.470954373320591,63.75822835974729,2.2044552669972384,57.50856270098477
1.4400085996142795,58.44675315360823,43.1813472109868,4.959336623593715,94.90540410442259,6.666019272025629,57.03623417329314
9.909745757692926,63.92951695159793,93.30064465774461,5.616857810577604,71.9817320347684,1.4889883134061344,76.7699030198383
5.400983735068573,58.85052421383734,88.60822367298842,5.1332820111349395,49.47728937012088,7.7378071071358,69.20646166642973
8.119989676305838,54.43512668785278,91.02637557573672,5.774981529159687,81.75394709012815,3.85828115735005,74.89988186142139
13.705930634965302,56.03179355503004,94.71993024555394,4.347119213730467,87.59568102629527,1.001212237040368,86.18104113160408
4.490091208084249,73.03893840163629,49.5642387070718,6.595298954541352,59.0057006240516,5.6001622531350685,67.46192078151007
6.745360922498817,60.31668592028963,61.79331103964623,4.338062817961075,91.43075541992518,1.4216671767484281,67.98820525976353
11.577715939602681,68.21349305240378,81.70311616372501,8.001782539111808,94.36859528594599,3.4855260203880953,83.47645761097947
4.2031743168827145,75.17086354274284,78.28113399295857,5.168560409552165,56.614269242668534,7.362788387101445,73.38278495950323
2.077718737603102,84.51974143146826,48.46427484869203,6.700059573022553,99.01128836291332,1.5642065945967927,74.48221901024395
5.056520340792752,51.965606992054944,84.87082187448398,8.40039543780729,48.442691682925506,8.554046431204021,66.58082297846201
3.257098021556062,89.97051994545214,52.344231451016334,7.25438684523597,52.1209401041494,1.034379303927248,69.06815514250472
14.015767132796023,81.39501947454539,52.30996881524427,6.664788932756677,51.053490354281564,3.2214148228171204,68.3049212806205
12.313685313901837,54.08795159744359,69.53359325913775,5.621668765576878,93.63938260047223,7.668136505368643,67.53300912577191
9.867652591145928,93.67893120533887,72.61169641629368,5.6650095652909895,79.2575531394977,3.846431347563761,85.35452468877195
13.200448262628047,96.04362002659066,71.90474143107961,7.34743477599095,49.12625699333637,1.9170314925941216,81.08083143935326
12.251409076587603,53.05389799274319,45.03177605687652,8.970696806105838,66.41940510210094,4.242105269203851,55.46935314277909
3.611980824404502,63.843882407360184,88.26034744467091,7.309195949246893,76.91788150418813,3.4335395774607296,77.47614370526755
13.495825978859688,90.31006398965306,54.60800234237883,6.788917086850125,45.007845099362996,8.584407119444993,69.83098935232421
8.55079138681911,87.41298451918291,47.12332067055423,7.65325255119623,92.94498210444033,3.8201312582662883,72.27555929103058
12.304162172296875,59.226050967818864,88.88114439279374,6.32602806141859,88.21621212649211,8.100392245984064,84.9966744687438
13.545278198928905,60.467466166835514,92.56083240263644,4.300711713003926,70.31240641459829,9.026849303296613,88.29381434522739
5.452048649606095,68.5236051395691,87.4170189495998,6.811484079389549,98.02759691555022,4.904356776188766,79.61112197890719
2.5407269433874746,74.22614925955106,84.52338410986829,8.7881264225269,65.06565875650598,9.189488294689529,68.85809568417909
4.191092275587184,80.9127385765148,76.0383089351462,4.876514711788298,99.04661914218987,4.395862485668736,82.95842108875016
6.979509040767589,68.44568197848862,70.29715538350266,7.450024454103328,80.07519992821761,9.676705748410974,75.3371390938942
12.452206722914903,73.1267358066574,44.78427179512756,5.004668443295282,78.0802763952365,1.8036057207301563,65.52598930966738
13.050228165588809,87.37354690668784,62.46492671888843,6.679138422365407,49.9572937177471,7.183173398529185,76.5187686005207
1.0973298274366698,51.834160144529896,60.49786843567727,4.483382248233598,92.91566549827864,5.444326364112358,59.60801737409385
8.15046223608592,62.62184721720104,54.28645810681794,6.251854681290926,65.6493812752369,4.488839249100824,65.81436534304643
6.843754044082906,85.66747929422762,79.78810625287217,7.78081664447623,49.734004346948765,6.694406908737408,71.95285434983127
4.109509346590223,94.76034188435997,67.2731654293324,5.737857621194911,40.75645119854554,7.334713824708981,76.41134997619507
2.678115142671559,75.58387210578331,44.457541874920636,7.32455862243609,73.58534101830296,1.0392694268527818,72.04976787291861
5.726612399650792,76.60567426326578,52.11007610723962,7.977249803948646,71.64397732736057,2.5025777987247886,63.68795348355407
14.200735854775267,55.358600566988805,77.57923200127777,8.635889097397264,83.16121734214951,7.417414455708868,72.761009025261
5.524841048290574,72.37061834117273,44.18719727196651,5.173210409277267,93.41548318106813,6.997468722203858,69.76444653198978
8.263068704407125,76.63086332275115,86.81638027268228,5.996579579046541,44.76439507858177,9.694427546158096,71.56538828320865
10.84226542453249,62.12352518173648,67.2330589857686,4.7620800666520875,83.88978942042175,7.849340112257047,71.20876603180459
6.090814433310116,63.46216154746905,66.43226175296564,8.962417510791877,51.244716645854936,9.556954369582042,63.32359918122003
14.604949158093449,68.86420815523113,72.58242815627347,8.635004839621477,91.49062318942984,7.322864513813263,70.55845092386733
14.474262129189558,51.003559888886315,85.35745312588321,6.699785651402798,89.14381083169937,3.6824698777549885,78.69144046998598
4.524952141555098,66.10395827915892,59.129506434620616,8.210166471882106,72.44762529913265,1.9482843002577082,63.77953526433831
7.961479082493396,60.572400349827234,77.29088839074849,6.60478988636021,82.61456791739869,8.03641477010442,71.70514243085111
5.2122963374347755,66.37486760889573,71.1152580197685,7.117928440013799,58.861006791024906,6.797342993283243,73.62629091044948
4.987766921284546,55.98810659096256,54.68655485931817,4.445622160580083,68.27007393596888,1.433674111539666,55.69940644075517
1.5164172629634591,94.52636403699475,88.32464924953369,7.77635210248404,89.2982138626283,4.240454193108805,90.98002470886166
9.533900675718556,79.67962267770244,83.85843118838105,4.638567418176174,67.55591183039283,9.611198339358575,76.85069389289603
8.03750632520406,83.95511595722448,76.2148509062134,8.130338151262642,61.46789591952651,5.503610311391811,74.77318000004067
1.720702517499851,89.45856193036691,86.78199510018331,7.910140438351929,69.652746835018,4.894562224177342,84.65672090415435
4.90105049931256,74.92210994645286,87.70118105278914,7.543723488714882,89.6949551462331,5.119296446433646,84.38660241649465
13.715722403533151,54.34601440437118,78.95996371932691,4.180801902623811,60.11248284225236,2.8799445160464736,72.97057814245176
4.353866469337614,76.85532709092739,86.03573306000196,5.515641779726643,50.42569558814463,4.318364537783157,78.20067117387671
3.0285282092771233,79.34205590104395,78.3609303918106,5.315562849554214,82.72084121984685,4.328319303884589,76.8739356190951
7.852338643885882,87.2719737092165,77.40774244681651,5.800682037357595,89.55869276248491,1.4711951816872517,81.16070924399254
14.79910635754841,71.58297731148397,74.02362580183514,4.438213733819193,46.038248711412,7.908108656661264,64.90245036022553
4.388773801161006,56.37901513977819,81.39941517567027,8.684789115155315,54.39244676535668,4.7485398871349105,64.5109387880498
10.4098976636823,64.18879528993622,48.72328079111905,6.769011203561881,48.51831938565964,8.39961898134781,70.13590130631704
11.662674614602047,68.15411481993175,88.44789175594107,5.527621553290118,60.87648469493,8.653132010079059,81.63582588414772
4.326925615893595,82.29586206658007,87.95139402598775,5.984907585371417,67.02105873432475,2.9079464922879223,74.34547317159543
11.195028880566035,78.53891523344559,41.608600566900755,6.236012702524178,84.92958021779839,6.916181339531157,61.254434300790564
6.148963858069545,67.80483629489231,85.41992128106195,7.002971666803086,79.06885509290045,5.250536237466836,80.22394269757812
9.852281628310113,99.32576243964898,47.087842711039485,6.578397138482488,77.25571404870587,8.921410641293367,74.49552669257625
9.869415950652526,80.28874096784436,58.4315369842528,8.596959866072087,61.142496796579266,2.941666112588087,71.80421979130601
8.500845577046618,61.86133958679972,80.89295409603844,6.484817414529151,90.4868531850856,7.100318802790398,76.48370428876913
2.2640567807617162,55.089123631020186,48.84179428265695,8.960790074116563,68.27723004388987,6.469769100274503,56.89178078187457
12.694234938249332,57.642956959216605,84.98818632654843,8.257124788725479,98.74629628090926,3.6577132981464953,83.5575871056721
5.490920909604302,62.29788641922541,85.76737978767581,5.042552571786679,78.04852829774421,2.2294081328605535,77.07095483293462
3.611259145597959,58.03406866297779,67.91072535684599,8.65297607321958,47.57588449387016,6.8647578442954895,51.698767466269004
1.5708519817666948,59.32835120256529,40.35122294442585,4.58183198942738,80.57065372452604,7.647377123190976,55.8470918629518
9.272501204635386,64.25475843469235,55.787097324620206,8.087248542455958,59.506240925901935,3.84064609387015,59.64800048643153
10.485901065791953,58.66867976473774,73.93098051066582,5.9031164673829,81.17963180116584,6.803493436200824,73.46234147337894
1.2322296049899861,94.83827123132126,93.96523979150828,8.389871602225348,44.178468889744344,4.556178168503529,92.7662375060029
8.169302816189933,54.01168728308211,74.74974398591675,8.340283450537251,50.49288623055756,7.41886194954356,66.25495333695085
4.170940852771132,76.22556947851274,54.28919695852879,8.029627000588107,91.34423553434718,2.792937474046478,70.03980815563239
10.032419065732299,70.51984134948307,74.87031367047862,7.950152181535307,53.63077342141089,9.01193502372557,73.99760827279032
3.44113000606988,99.11893084543033,69.69919588437205,5.523395695490204,90.22246751457641,3.5866863681902177,84.37590280546473
10.673128333434523,55.60194510840262,82.89149673331289,4.404596415256261,56.75656530726462,4.310073889805376,72.1652343071638
6.414294848207524,69.89277995228709,45.883935135482716,6.014900893825807,78.57291460352246,1.522827568723148,67.05614962191063
14.114219842314283,98.47352166376845,81.85653463761153,4.867622574932543,81.64903441058986,2.0036099108914875,97.38950746362293
2.9252932180439055,93.27535629469901,69.76966182718607,7.474755444512309,70.75928518870317,5.642757124410953,71.40339538693523
5.774928914703619,90.85360354746399,92.9645602122447,5.730498632688928,58.31864060180388,3.4083340905517434,84.83473671360797
2.588629297368247,62.895141352246995,58.802969132127735,8.878051004299575,52.75866258226577,8.51932203167975,55.60656847000601
13.945710655899878,58.54437936950329,74.79420412236715,7.20486038672666,41.991361273745575,1.1322404978945846,69.5049425901454
13.282750947333735,83.43216099622154,91.26154580305096,8.112402818171805,58.23678407444343,4.411846438047426,78.77896754001665
4.6111827880121785,96.46879945637929,45.63803503948736,4.662623363709242,79.18976743187699,4.0361099209218345,68.49582350540477
10.239776644478507,77.83814465069649,91.54756679800482,8.310072411363112,96.29828910690895,1.1739486782584092,88.00296272976485
12.441110802817022,78.580634473495,77.83371472654474,8.613785952566971,92.27226893578313,2.119315591004592,88.19780225413126
8.772811362392472,63.998954683014205,43.73103825078446,6.435309594094679,85.96388659211816,4.722784074267717,67.7321510508846
8.415108096984092,88.47464665959684,56.55299618207489,7.031264688754887,87.30684059519791,5.43578126002702,69.94651656830955
4.385932072606323,59.35218742787617,78.94946487549049,7.824049004514977,79.89909420855972,4.638607725293822,73.5497714993829
2.3034387492825887,66.18396182021218,43.704283080782446,4.874193136302063,55.61721145396018,5.778439105708845,52.20498064586012
13.561020611346574,71.27182193082083,72.01937530969502,6.512830382317212,94.43170184234978,6.356185074151134,74.00111483017272
13.605852800286627,75.38051893422275,59.02356813241262,5.993315138861566,80.24393871435004,1.0893143901505207,72.70556458666812
9.863420401825751,62.12048662075401,74.15035347721124,4.731869960811245,73.62643785882639,5.176856435081535,70.72634786962202
5.746417074681809,55.74184123696018,42.515811859688206,5.837672111457657,46.65936815280887,9.671493167988295,60.94833224225479
5.888934044577253,80.53100212208163,87.9345243383807,4.340861546927468,66.82333262838553,5.671290521165939,81.14438816194794
11.163379504183352,64.43152766201278,93.54189330475683,4.129059534747435,67.62149627211558,7.097880407130579,72.66594925799447
13.559543639336079,79.06191107113061,93.28828204071303,4.675831445774114,91.87381657136021,3.8067747212519487,86.79333262840913
13.419209939711642,57.718135763710116,81.23085074586086,8.81557555794587,72.79889321126731,7.965922403374863,78.96086220874614
11.918257642006735,74.05700509274087,47.15474320718476,6.747647679475085,62.824032938224576,7.956293336885036,72.15290410098154
9.988443046160029,76.62947162757929,81.70447577609625,8.8291108057661,98.60801971063955,5.69166442888725,77.9425671197652
2.177959509930684,52.591176841121346,41.35228040523408,6.162489391650659,46.643235599578944,9.784124409512922,40.0
3.2628019973245928,66.83021390969603,41.21679533409485,5.559080665426298,65.35290569871668,2.1299519328638805,65.84897332578744
13.57975863937911,56.72073384694871,57.79856205322477,6.5307093142012205,42.52148051028432,1.152528984006229,61.78270243986728
9.49000683523426,53.168748523638385,66.87537547225662,6.197558443164551,84.39424724601582,7.931423905813864,65.00972026539209
1.128758722632815,99.49801161949726,82.37240797942863,4.52832342130872,95.08459313194903,8.264399836283943,88.60673936576615
2.4206016001244492,66.11769224873615,77.58124571335779,7.204131573451031,56.80223977302937,2.0818650620851864,58.11928669299465
10.289024767512782,90.49372229273175,64.52464885072116,5.080190912547998,91.50050060794726,3.390245496627455,80.50036503183412
1.0708621738470616,62.732032738188195,55.04946664549162,7.097939774489148,57.53309382771387,1.1579712702996603,61.3814892943231
3.2513127198449814,84.07513611119646,94.8418475086741,7.251005461990767,94.64620969863492,3.639777497025082,92.8564013445476
8.682273051132206,88.01139299448432,63.43997162297851,4.76012426564324,85.23771421580705,7.958276865268044,72.14482097954868
10.686532767697706,79.78193703039221,64.82628633813215,4.306748135553341,88.29440661048632,5.6616447494132105,76.91154570545149
10.127457633036407,73.57880942750792,48.99931016554181,7.903807930342199,41.08039333602727,4.132860338514593,55.499629750426976
4.139770332447837,70.59204570736343,83.71452518124612,6.299002118846601,97.76862142444156,4.345653654156973,82.8133591750577
10.970509098865502,67.44341332714977,78.15252241798188,4.290818977527379,83.6002595242194,1.0121826314392135,74.46829611740193
4.3214872249552005,96.4764572123913,52.14232870338182,8.974331585848836,58.285065723168,3.698204748087123,67.16372463899347
5.555595774229748,91.53097038938645,44.530957508871346,4.288902804981833,89.76367989153081,6.8181286747413745,66.18237128847811
11.450879671652338,98.25134553332563,77.42746161410922,7.475176144292766,56.891271904895795,9.767749994347215,82.17555179671686
10.094860586661005,56.21486117427724,75.99811678546243,8.918394626317067,92.36523037396768,8.623547442855095,78.89722456768831
12.889127746918492,86.54337376018222,55.029273984901515,5.195900521079628,46.75482342471622,1.2123546818097621,66.53506066278906
10.206580492204807,96.91702284105189,92.29749592377257,4.711246843435981,82.22115864764774,9.087045442073554,89.52835924064506
8.956320446696603,59.061653308283006,48.30818404794951,4.606924697112144,72.44190859869462,8.048785719687633,54.078681262982066
2.3114467495932947,53.32481336833887,63.778414057343106,5.516375737837977,45.792068211726445,8.023385112138824,55.57870495565047
6.148021242832069,87.05603246450295,91.89887560921794,4.505229055053233,54.51362969553034,5.121961831032143,79.89240673528913
4.712833147544156,78.7236556589956,63.085002430936726,7.46080670847066,40.744242176638885,4.582047636590525,75.46250917030446
4.4158550073071705,92.0914388379136,75.1189271215247,4.311458990650314,68.12607792787034,3.7262415594987335,72.99723146867694
14.622147766534239,56.988618831314476,61.86769188795368,6.547110640748949,58.07591564560002,1.591253730589292,71.60398564745583
6.503368145334646,89.76336559299452,55.08183612917685,8.983484269264885,75.90144905786553,3.0541182714432917,77.1471436571002
13.488651772479585,60.08136600238723,94.11877063779056,8.069851347530093,57.83426846251703,3.2194327148022217,78.96510035649116
9.83594076396168,58.18279714328523,62.51337034732737,7.076097191155054,57.99514669041908,5.356693627391814,71.14836006714822
12.127358249583079,58.21328989654965,89.1754562023524,5.5312681039330585,84.5915919238962,7.726999659370246,80.9335806194655
8.03691930347269,90.72873601156911,52.64750332400974,7.119479181458193,42.88857015870121,5.26428845558152,66.48887601373684
9.076654384769027,83.25986103481,51.72075872137958,6.635207319558258,94.17369971151923,1.5206000450244455,74.32670084856247
7.895247713464094,76.15327123845597,41.71237455864812,6.130416919451857,91.13583246347089,9.620108208893836,71.28119853625114
3.7334018291726228,67.94152420617513,75.84167539567368,4.653551883700997,80.06828099358438,9.48451887184701,77.44382610396542
11.114329613661074,93.86002704065541,60.26894890480686,8.433021076202333,75.59329420644306,8.066705888335676,73.47382777407107
4.930813074171981,69.62225537113177,87.53970374118003,6.248923244106613,93.53814988837914,9.921951114077984,75.35280907603558
1.3404235300403538,90.82997197357886,66.02654486803564,4.973112559103825,51.11981077172287,5.900340995202367,68.13249050720873
10.03661214270035,71.95674542851091,93.25063853530969,5.838796754386448,44.73814973144972,9.664915152278855,71.50177436397388
3.479549511698685,68.84722147124538,50.203903363671664,6.070648762644636,54.370610194572286,1.680445365550757,59.33603434592001
14.1664201809408,73.13398928348032,87.77427423755859,8.137689477834371,87.67469672201142,4.291126734352342,90.62556432987208
14.355000078036223,65.0688937082071,82.71282690354579,7.668071902807011,42.080216003589,3.0284314120608924,69.7009765005844
13.80810146308628,87.38046900881255,82.40070145542286,7.846524468206699,74.96841010500938,2.7624977572084304,84.35594700538797
6.182221803576222,75.13601950462396,86.46307754642882,4.055156322143236,99.7262509714786,2.267226540034085,85.38701446208188
1.216392631404144,61.61063475734086,81.85631950186493,6.0807699908988075,91.34176563025237,6.60172277409397,79.4026363200835
13.996459876228155,94.97872866372842,74.44211768972784,6.406720758176618,71.28674134261537,8.031896701725746,71.81873220459259
